Promoting national interest in foreign policy: Chairperson Madhav,"CPN (Unified Socialist) Chairperson Madhav Kumar Nepalhas said increasing foreign meddling in the county could cause challenges in the national interest and security. Addressing a party programme here Thursday,   the former Prime Minister stressed that all political parties have a common approach on foreign policies with the priority to interests of the nation. “Undue pressure and influence of any nation is not tolerated,” he stressed, pointing out the need of strengthening country’s international relations on the basis of panchasheel principles. The leader took time to insist on the implementation of the interpretative declarations regarding theMillennium Challenge Corporation, warning that the party would take to the street if the document was found not implemented during the monitoring. He doubted whether the United States of America intended to impose the Indo-Pacific strategy in Nepal through the implementation of MCC. —-"
Pakistan poll body says elections to be held in last week of January,"TheElection Commission of Pakistanon Thursday announced that the elections will take place next year in January, according to Dawn. Notably, the elections will be held in the last week of January, according to the poll body. The ECP stated in a statement that it had examined the apportionment of seats, Dawn reported. The preliminary list of constituencies will be published on September 27, 2023, according to the decision made by the ECP on Thursday after reviewing the delimitation process’s development. The final list of constituencies will be released on November 30 after complaints and comments regarding the preliminary lists have been heard, according to several media reports in Pakistan. The election will then be scheduled for a 54-day period, with voting taking place in the final week of January 2024. Earlier, in August, Pakistan President Arif Alvi invitedChief Election Commissioner(CEC) Sikandar Sultan Raja for a meeting to “fix an appropriate date” for general elections. In his letter to the Chief Election Commissioner, Alvi referred to Article 244 of the Constitution and said that he was duty-bound to get the elections conducted within the prescribed 90-day period after Pakistan’s National Assembly was dissolved prematurely. However, a recent amendment to the Elections Act 2017 allowed the ECP to announce the dates for elections unilaterally without having to consult the president. After the dissolution of the National Assembly of Pakistan in August, Senator Anwar-ul-Haq Kakar was picked as caretaker Prime Minister of the country. Commenting on the upcoming general elections, PM Kakar earlier said that he hopes that the ECP would thoroughly look into the matter of holding free and fair polls as per the Constitution. Meanwhile expressing his views on the prerogative to announce the election date, the interim prime minister put his weight behind the ECP. “The president has announced the polls date, whereas it is in fact the ECP’s prerogative”. (ANI)"
Governance weaknesses can be overcome by political righteousness: President Paudel,"President Ramchandra Paudelhas said the governance weaknesses are to be overcome by our political righteousness and it is necessary for us to make democracy result-oriented by establishing its sanctity. At a programme organised at Sheetal Niwas on Wednesday on the occasion of Constitution Day and National Day, 2080, President Paudel said, “We must remain watchful to make sure that the achievements of people’s movements are not again weakened from any quarter. We should remain alert to ensure that the provisions of democratic constitution are not subverted from anywhere.” He mentioned that the present Constitution has not only ended all kinds of discrimination and inequalities nurtured under authoritarian, centralized and unitary state systems but has also made Nepali people sovereign of state power in a real sense. “Our constitution, while stipulating federal democratic republic has not only envisaged political, economic, social, religious andcultural freedomsbut also justice to the helpless and income to the indigent,” President Paudel said, “The diverse range of rights, provisioned in the constitution are aimed at providing unhindered freedom to the destitute people while giving them opportunities to uplift their life standards.” Politically, the country has attained ‘republic’, the highest level of achievement that people aspired for a long time but the true meaning of the republic remains to be understood and internalized, he viewed, adding it still remains for us to properly understand that the republic is the system that not only ensures people’s direct participation but also accepts people to transform their conduct in accordance with spirit of the system. The President viewed that there is an ample possibility of making the country a distinct nation with Nepali ingenuity and as the world’s one of the advanced nations and have an important opportunity before the people. But this is possible only if we all work relentlessly to bring about drastic and righteous changes in our conduct and character in consonance with the democratic culture. There is no alternative to moving ahead protecting the Constitution and safeguarding the political achievements, he shared. “Our culture and nature have opened for us the door of infinite possibility to generate employment and income in the country. If we could properly harness the energy sector, modernize the agricultural realm and expand tourism domain, of course by ensuring good governance and ending all kinds of mismanagement, Nepal can easily reach the category of the world’s one of the advanced nations”, said the President. The President said the country has been hit by natural disasters triggered by climate change for the past several years, pointing out the need to move ahead in a concrete manner with the international community for addressing the challenges posed by the climate crisis. He also paid heartfelt tributes to martyrs who sacrificed their valuable lives for the establishment of democratic republic in Nepal, expressing sincere gratitude to the democratic fighters who endured imprisonment and also exile duringdemocratic movementsand remained unwaveringly active in favour of the political transformation in the country. Present on the occasion were Vice-President Ramsahaya Prasad Yadav, Acting Prime Minister Purna Bahadur Khadka, Chief Justice Bishwombhar Shrestha, Nepali Congress President Sher Bahadur Deuba, Chairperson of CPN (Unified Socialist) Madhav Kumar Nepal, former Chairperson of Council of Minister, Khilraj Regmi, Deputy Prime Minister and Home Minister Narayan Kaji Shrestha, ministers, former lawmakers, high-ranking officials of government, heads and representatives of diplomatic missions in Nepal, media persons as well as other personalities."
Non-Implementation of Fundamental Rights,"Former SpeakerDaman Nath Dhunganahas said non-implementation of fundamental rights reflect weaknesses of current ruling parties. During a programme organized as part of the BPLiterature Festivalat NC central office on Wednesday, former Speaker Dhungana said provisioning such many fundamental rights- 31- on the one hand and showing reluctance to implement these is contradictory. He further viewed, “Currentconstitutionis dominated by the Maoist party.  If not, why to give him frequent leadership? The constitution is not functional.” Similarly, Constituent Assembly member and former minister Nilambar Acharya said it was worrying that the laws required within three years of constitution for its implementation were not made yet. “If thedemocracyis to be strengthened as per BP’s thoughts, economic progress is imperative,” he underscored, adding that such exodus of Nepali youths reflects aggression towards political leadership. On the occasion, Nepali Congress General Secretary Gagan Thapa, however, claimed that NC brought Maoist party under its agenda during promulgation of constitution. —–"
Decent and peaceful approach earns repute: lawmaker Yadav,"House of Representativesmember elected from Saptari constituency no 3, Dinesh Kumar Yadav, views once the lawmakers regularly attend HoR meeting, the issue of quorum would not surface. Although the country held general elections two times after the promulgation of the new constitution, parliamentary practice is still poor in Nepal in Yadav’s observation. “Lawmakers must attend the meetings of parliament and parliamentary committees on time and discuss issues of public concern and debate on bills. But, all do not seem engrossed in it,” he commented, urging all lawmakers to be aware of pressing issues and participate in discussion actively. Yadav who entered politics by joiningNepal Students’ Unionin 2036BS continued his political career and progress- worked in various capacities as district president of Union and party, and a central member of the party from 2037 to 2052BS. During a dialogue with RSS, lawmaker Yadav viewed the HoR members need to be aware of the rights and responsibilities. According to him, proper study on the bills is necessary for right analyses and debate. Similarly, he is of the view that decency and peaceful manners count much to avoid impulse and frustration in the parliament. Nepal could learn from the international practices of parliament to strengthen the new system. Impulsive and aggressive thoughts have sometimes gone beyond parliamentary norm and decorum, he reminds. He also admitted that cooperation and coexistence lacked much among the three tiers of government although the country adopted federalism. “Although it was challenging to reach Singha Durbar to villages in the beginning, it finally reached. However, coordination among three layers of government is not up to the mark. It is a threat to federalism indeed.” Recalling people’s support to the political parties for such sweeping change in the country, he underscored the need of ensuring employment to youths, and irrigation and fertilizers to the farmers. The brain drain must be ended, he said, and observed that the country had however witnessed comparative progress. “Although exodus of youths earns foreign remittance, creation of jobs within home is the sustainable salutation,” he underscored. Lawmaker Yadav also described the plight of farmers in Tarai/Madhes which is called a granary of the country. Farmers’ problems must be addressed on time. In his observation, people are disappointed over the protracted formulation of laws to implement the constitution. The ruling parties and opposition haggling unnecessarily andobstructing parliamenttime and again has made people despair, he asserted. Moreover, uncertainty over the conduct of parliament has hindered lawmakers from reaching the doorsteps of voters, while there is not adequate time to debate the bills."
Role of the MP is being ‘paralyzed’: MP Pariyar,"Member of ParliamentSantosh Pariyarsays that a member of parliament is powerful while parliament forms as well as supervises the government. But since MPs are within the limits of the party there is little work that MPs can do on their own. In a dialogue with RSS, Pariyar, who is the chief whip of theRastriya Swatantra Party, said that even within the party the issue of ‘paralyzing’ MPs in a parliamentary system has been raised. “There is a need for a debate on this matter, if we can create a new thought or reach an understanding on it then the parliament will be very effective.” Pariyar, who became a federal parliamentarian following his background as a writer, reader, teacher and civil activist, does not see a clear role of a parliamentarian. He admits that the MPs get confused in roles other than the role of a lawmaker because they are directly connected with the development and problems of their constituencies. Due to this dual role of MPs, the law making process has not been effective. “Even though the constitutional and law say that the main role of MPs is legislative. But in our political practice, the role of thelegislatureis also connected with other development works”, he said. On a question about efficiency of the parliament which has passed only two bills in nine months, he said as an MP, he should take the responsibility that falls on him but the main responsibility belongs to the government and the coalition parties that run the government. “The parliamentarians are holding discussions and participating in the committees on the bills that are on the table in the parliament.” Furthermore, the parliament is authorized to oversee the government, raise the pressing problems of the country. While doing so, there may be differences of opinion between the ruling party and the opposition parties. In that sense, having a debate and discussion becomes a natural parliamentary exercise, but it should not go beyond the political culture. MP Pariyar also emphasized that theparliamentariansshould prepare themselves to take up issues that are not taken up by the government through a private bill. According to him, a successful legislature is to be able to take people’s issues to the parliament, establish them, inform them and draw attention towards them. He said that it is necessary to adopt the practice introducing necessary bills for social transformation through private bills. –––"
Nobody has the right to betray country: RSP Lamichhane,"Rastriya Swatrantra Party (RSP) chairperson Rabi Lamichhanehas said that nobody has the right to betray the country and the people. Addressing a mass meetingheld at the Gorkha district headquarters today, he opined that the people have reposed faith in his party. “We are not here to work in the interest of an individual or the party, we are here to bring about a change in the country,” he said adding that the Nepali people looked up to RSP with hope and faith. Stating that RSP’s campaign is to make the country prosperous, the RSP Chairperson said the party wanted to induct capable persons in politics. He reiterated that the party does not accept individuals joining it for the sake of only pelf and position. —"
Rise above party thought to build the nation: MP Tamang,"Nepali Congress leader and member of the House of RepresentativesPurna Bahadur Tamanghas said that all political leaders should rise above their respective party notions to start building the nation. Elected as a member of the House of Representatives from Ramechhap, Tamang said that not only those in the government and political parties but all the MPs have not been able to focus on the rights and interests of the people and for the prosperity of the country. Tamang, who is also NC Ramechhap chairman, said in a dialogue with RSS, “All the leaders talk about building the nation but there is no national consensus among them on this matter and hence it does not get implemented in practice.” All parties should unite to investigate the truth about corruption and irregularities including the gold smuggling case,fake Bhutanese refugees, Lalita residence land case and bring the culprits involved in it to justice. MP Tamang expressed his displeasure that some leaders were not investigated in some cases of corruption and said if corruption is to be checked strict and fair action is necessary. On a different note, Tamang expressed his displeasure with the Supreme Court’s suspension of the implementation of the MP Development Fund programme, commenting that it was a curtailment of legislative powers. Born in Ramechhap in 2022 BS, Tamang entered politics in 2036 and after 2046 remained active in politics under the Congress party. Leader Tamang was elected district president of Ramechhap in the 14th general convention of the party. Referring to the fact that MPs are not getting business as required and laws are not being formulated as per the people’s expectations, MP Tamang claimed that the government is currently a coalition government consisting of various parties and the opposition parties also obstructed the House. Tamang said people’s representatives should participate in the discussions in the federal parliament in a disciplined and restrained manner. Since MPs are not only representatives of the people but also lawmakers, they should be able to convey a positive message through their presentation and conduct in the House, which will be recorded as history. He said it is time to think seriously about the public comments about the increase in administrative expenses including salary and other perks provided to people’s representatives in federalism. It has started to raise questions about thejustification of federalism."
People’s representatives should work to elevate parliament’s image: Lawmaker Chaudhary,"House of Representatives (HoR) member Ram Prakash Chaudhary has expressed displeasure on clash of interests among the political parties towards realizing the shared goal of successful implementation offederal democratic republic system. Recalling the former Speaker Subas Chandra Nembang’s expression and stance against holding hostage the parliament and his role in the parliament, Chaudhary said, “Various questions have been raised in regard to our failure to play an appropriate role in the parliament”. Chaudhary, a parliamentarian from the Loktantrik Samajbadi Party, further stressed the need for the Members of Parliament to impart a positive message through deliberations and conduct, knowing their crucial role for law-making. “The people’s representatives should play the role to make the parliament a dignified institution”, he noted. Chaudhary who had entered into politics fromNepal Student’s Union(NSU) also had a 30-years’ experience in police service of Nepal. He commented that questions have been raised on parliamentary performance when only one bill related to loan-sharking was enacted in seven months of parliamentary operation after the general election. Chaudhary, a MP from Sarlahi constituency-1, is now the chief whip of Loktantrik Samajwadi Party (LSP). He further shared that the prioritized and much-awaited bills such as federal civil service and education are in pipeline for parliamentary deliberations. The role of parliament and parliamentarians was visible and parliamentary proceedings took strides when the government provided business to the House, he said, adding they however had been raising the issues related to livelihood in the parliament. In a ‘Parliament with RSS’, lawmaker Chaudhary viewed giving less priority to the parliamentary or committee meetings as an act to undermine the parliamentary system and people’s verdict. “The parliament has a paramount importance. Our main job is to provide adequate time to the parliament and its committees’ works”, he said, adding it was obvious to manage the budget through theConstituency Development Fundfor development works. He commented this was the only programme through which equal budgetary allocations were made in electoral constituencies. He stressed the need to carry out fair investigations into the mega graft cases and book the guilty parties to impart a good message to the people."
Oli recalls Nembang’s posture in time of constitution promulgation,"CPN (UML) ChairmanKP Sharma Olihas claimed that several efforts were made in the past to prevent from promulgating the constitution. Returning home after the final rites of Constituent Assembly (CA) Subas Chandra Nembang on Thursday, Oli has recalled the time of eight years ago stating that “Subasji was worried about non-promulgation of the constitution”. “I told him to get ready for September 20 (2015), we will do whatever the situation demands,” Oli has posted a Facebook status hinting at external pressure not to issue the constitution. Oli has also recalled his meeting with lateNembangwho shared about the ‘dreadful situation of the country if the constitution was not promulgated’. The UML Chairman has also stated that a huge pressure was piled on top leaders, CA Chairman, Prime Minister and all not to promulgate the constitution. Likewise, Oli has shared his feelings about how the leaders encountered India’s economic blockade on Nepal."
Lawmakers fundamentally responsible for legislative duties: Ranju Kumari Jha,"Ranju Kumari Jha, a member of theHouse of Representativesfrom the Janata Samajbadi Party Nepal, firmly believes that the primary duty of lawmakers is to engage in formulation of laws, rather than being solely focused on development endeavors. Talking to RSS, the lawmaker stressed that lawmakers should dedicate adequate time for policy discussions and the enactment of laws. She called for close cooperation between the government, parliament and parliamentary committees to achieve the desired results. According to Jha, although the House is primarily responsible for formulations of policies and laws, this aspect is often sidelined in practice. During election campaigns, candidates often promise voters that they will accelerate development in their respective electoral constituencies and bring more and more budget for them in a bid to take them into confidence and win the elections. “First and foremost, it should be clear that lawmakers are not direct development actors, they are legislators, instead,” she said. She echoed the need for the effective role of lawmakers within the parliament before the presentation of any bill, during the formulation of the budget, and other policy-making procedures. As she assessed, the government has not provided sufficient business for the parliament, and the House has become a venue for making accusations and counter-accusations, which undermines its effective functioning. Jha believed that obstructing the House goes against the rules and the spirit of thedemocratic movement. She was of the opinion that the House should be properly utilized to amplify the voices of the people and promote dialogue among lawmakers, with experienced and senior members taking the lead. Furthermore, she stressed that any member in the House should analyze issues thoroughly before making hasty remarks. Regarding the revival of the Member of Parliament Development Fund in the form of the Parliamentary Constituency Infrastructure Development Programme and its relevance, Jha said that she is unaware of the reason behind its restoration. “However, it falls within the jurisdiction of the parliament and should not be subject to court intervention.” She also called for the inclusion of lawmakers from proportional representation, especially considering that the majority of women lawmakers belong to this group if this programme is implemented. The lawmaker urgedpolitical partiesand leaders to demonstrate honesty and integrity to create an atmosphere conducive to enforce the constitution effectively, adding that politics should be improved first to see improvements in other areas."
Adhere to BP’s thoughts to strengthen party: Leader Koirala,"Nepali Congress leaderDr Shekhar Koiralasuggested the party and government to adhere to BP’s thoughts so that they would be strengthened. He argued that arrogance in leadership was eroding party credibility. Leader Dr Koirala made such an observation during a conference organized by the BP Study Youth Circle here Wednesday. He argued that individualistic, selfish and communal thoughts and behaviours which are contradictory to BP’s ideology were thriving at present. Collectivism is replaced by individualism, Koirala reminded, urging both the party and government to stay away from such traits. According to him, full implementation of federalism is imperative to strengthen the country. He stressed the need for making the province more powerful by devolving authority from the centre. Koirala made aware the youths to stay alert against the ill efforts being hatched against social harmony in Koshi Province in the name of religion. On the occasion, Nepali Congress central memberMadhu Acharyaviewed deviation from ideology as a major obstruction to progress. BP is remembered till date because of his clear thoughts, able leadership and competence. Similarly, leader Guru Ghimire said the country was backsliding because the leadership disregarded the capacity of the new generation. At a time when foreign lands were populated by Nepali youths, the citizens in the country were disappointed over the government’s performance. Moreover, former president ofNepal Student Union, Ranjit Karna, blamed that NC did not deliver well in all three tiers of government. Another youth leader Bhupendra Jung Shahi said the BP thought conference was held as the new generation was not aware about BP’s thoughts and principles."
Lumbini Province Assembly session prorogued,"The current session of theLumbini Provincehas been prolonged. A meeting of the council of ministers of the provincial government on Tuesday decided to conclude the session, effective from 12:00 midnight. Province Chief Amik Shrechan, acting on the government recommendation, announced the proclamation of session. The announcement was made in accordance with the Article 183(2) of the Constitution and Rule 3 (3) ofProvince Assembly Regulations, 2079 BS, Lumbini PA Secretary Durlav Kumar Pun stated in a notice."
RSP saddened by passing of leader Nembang,"TheRastriya Swatantra Party (RSP)has said the role of Constituent Assembly (CA) Chairperson and former Speaker, Subash Chandra Nembang, in Nepal’s democratic movement is unforgettable. Issuing a press note on the demise of leader Nembang on Tuesday,party general secretary and spokesperson Dr Mukul Dhakalsaid the party was shocked at untimely passing of the leader who had played a leading role in the historic Constitution-making process. The party has extendedheartfelt condolencesto the bereaved family and relatives, wishing for eternal peace to the departed soul. The party on Tuesday postponed all its scheduled programmes on the demise of Nembang and urged party members and officials to not organise any programmes on the day scheduled for conducting his last rites. —"
Janamat Party mourns passing of leader Nembang,"The Janamat Party has expressed its sorrow over the passing of Constituent Assembly Chairperson andCPN (UML) Vice Chairperson, Subash Chandra Nembang. In a press statement on Tuesday, the party paid tributes to the late leader, extending heartfelt condolences to the grieving family and relatives. The UML leader andHouse of Representativesmember from Ilam constituency-2 passed away 1:40 am on Tuesday at Tribhuvan University Teaching Hospital while receiving treatment for a cardiac arrest. He was 71. —"
Nembang’s demise is severe loss to communist movement: UML,"The CPN UML has said demise of its Vice ChairSubas Chandra Nembangis an irreparable loss to Nepal’s communist movement, democratic movement and the entire country. The death of the Chair of Constituent Assembly and former Speaker Nembang has stunned the UML, causing severe distress, the UML General Secretary Pradeep Gyawali said in a condolence statement, adding that the untimely and unexpected demise of Nembang is a tremendous loss. Leader Nembang died at TU Teaching Hospital at 1:50 am on Tuesday. “In recognition to his contribution to the country and people, the party pays heartfelt tribute to him and resolves to learn from his good traits.” Acting General Secretary Gyawali further observed that the late leader was an untiring figure working for democracy, social justice, constitution, rule of law, human rights and economic transformation. “He was soft spoken, honest and equally loved by all irrespective of ideology,” Gyawali said, adding that Nembang had played vital role to clear political impasse in the country. Leader Nembang was born to father Ram Bahadur and mother Apendra Kumari Nembang at Ilam Municipality-7 of Ilam district on Falgun 2009 BS. He is survived by his spouse, two sons and two daughters. The late leader had successfully carried out his role of Constituent Assembly Chairman and Speaker. He had also become the member of National Assembly in 2048 and 2052, and the Minister for Law, Justice and Parliamentary Affairs in 2051. Nembang’s role in strengthening rule of law and bringing a new constitution in Nepal is unforgettable. He was elected people’s representative for four times through the election in – 2056, 2064, 2070, 2074 and 2079 BS, according to leader Gyawali. Influenced by the leftist politics since his early age, Nembang had joined politics when he was an ISC student at Tri-chandra College. He braved government’s  hostility at several time for the political struggles and movement. Nembang also spent seven months’ ofjail lifewhen he was pursuing BL at Nepal Law Campus. He continued climbing political ladders since he became central member of All Nepal Communist-Revolutionary Coordination Centre in 2033 BS. ——"
House of Representatives meeting postponed,"The meeting of the House of Representatives scheduled for Wednesday has been postponed, owing to the demise of the former Chairperson of the Constituent Assembly and Vice-Chairman of CPN (UML)Subas Chandra Nembang. A meeting has been scheduled for Thursday for the purpose of passing a condolence resolution over the demise of Nembang, General Secretary of the Parliament Secretariat, Dr Bharatraj Gautam said. Likewise, the meeting of the Parliamentary Hearing Committee and the Delegated Management and Government Assurance Committee of the House of Representatives scheduled for today has also been postponed."
‘BP had initiated economic austerity measures in 2016 BS’,"The “BP Literature Festival, 2080” organized by theNepali Congress (NC)on 110th birth anniversary of its founding member BP Koirala continued on Monday as well where the panelists shared their views on “15 years that BP did not get”. In the session facilitated byNC general secretary Gagan Kumar Thapa, experts Hari Sharma, Bipin Adhikari, Achyut Wagle and Manchala Jha shared their opinions. Sharma said that BP could not translate his theoretical concepts of democratic socialism into reality for not getting time to run the government for full term due to political prejudices despite leading the government with two-thirds majority. Likewise, Adhikari, who is also the senior advocate, argued that BP could not get change to exercise social and political justice and rule of law. Economist Wagle said that the BP-led government in 2016 BS had initiated economic austerity measures and proper utilization of resources. Similarly, Jha mentioned that the BP-led government worked for inclusion and equality. The NC has hosted the Festival, 2080 BS commemorating the 110th birth anniversary of the NC founding leader BP Koirala. The opening session of the festival witnessed the screening of a documentary titled “Hijacking for Democracy” on Sunday. —"
JSP Chairperson Yadav insists on political stability in Koshi,"Upendra Yadav, Chairperson ofJanata Samajbadi Party Nepal, has underlined the need of political cooperation and consensus to establish political stability in the Koshi Province. Talking to media at Biratnagar Airport today, the leader insisted on the need of political stability in the province and of gearing up for addressing the people’s issues. He utilised the moment to say that theSocialistFront was formed on the advice of Nepali Congress and it would be supported by the party. He described the NC and Socialist Front as the mutual supporters, adding that such cooperation should be further promoted for theinstitutionalisationof democracy, economic development, prosperity, federalism and the republic. —"
Samajwadi Morcha is conducting a meeting at Biratnagar,"TheSamajwadi Morcha, a loose alliance of four left-wing groups, is convening a “message assembly” today in Biratnagar, Koshi Province’s capital. Pushpa Kamal Dahal, Prime Minister andChairman of the Maoist Center Madhav Kumar Nepal,Chairman of the Unified Socialist Party Upendra Yadav, Chairman of the Janata Samajwadi Party and Netra Bikram Chanda Biplav, General Secretary of the Communist Party of Nepal, are set to address the assembly. The Morcha resolved at its meeting on August 21 to host “message assemblies” in all seven provinces to provide information about the Front’s mission and ambitions. The Morcha has already established assemblies in Birgunj, Madhesh Province, Butwal, Lumbini Province, Surkhet, Karnali Province, Pokhara, Gandaki Province, and Hetauda, Bagmati Province, according to the decision."
PM’s China visit: Emphasis laid on implementation of past agreements,"Prime MinisterPushpa Kamal Dahalhas held consultations with the experts and stakeholders ahead of his visit to the People’s Republic of China. The PM held talks with the top leaders of major political parties and former prime ministers on Sunday morning while he met with foreign affairs experts and former ambassadors in the evening. Prime Minister Dahal is leaving for the United States of America (USA) on September 16 to take part in theUnited Nations General Assembly(UNGA) and then to China from the USA after taking part in the UNGA. The PM is consulting with the experts and politicians to forge consensus and make common understanding in different agendas to be discussed during his China visit. Speaking on the occasion, the PM stressed that his China visit would be fruitful and necessary homework is underway. He mentioned, “This meeting was called with an objective to make the upcoming China visit fruitful and effective. Your suggestions are important and helpful in making my visit to China fruitful.” Clarifying that the government would maintain balanced relations with the neighboring countries as well as the international community, the Prime Minister said Nepal is committed to the Non-Aligned Foreign Policy. PM is scheduled to embark on a China visit directly from UNGA, he shared, adding, his China visit would be focused onNepal-China relationsand deepening the mutual interests of both countries. Former Foreign Ministers Rameshnath Pandey, Dr Prakash Chandra Lohani, Pradeep Kumar Gyawali, Bimala Poudel Rai, Political Advisor to PM Dahal, Haribol Gajurel, Security Advisor Shankar Das Bairahi, Chief Secretary Dr Baikuntha Aryal and Foreign Secretary Bharat Raj Poudel, were present at the meeting."
Minister Gurung calls for political parties to come together,"Minister for Law, Justice and Parliamentary Affairs Dhanraj Gurunghas stressed the need for all political parties to come together to prosper Nepal. Inaugurating the Waling branch of theRastriya Banijya Bank Limitedamid a function here today, the minister said there was no alternative for all parties to unite to make Nepal prosperous. “The country cannot be built by one party insulting the other party. There is a need for political parties to unite to build the country. One should believe in their deeds to build the country. Some difficulties in the economic sector should be resolved at a policy level,” he said. The minister suggested that theNepal Rastra Bankas a parent organisation of all banks should bring reforms in policy as per the need and situation. Gandaki Province Assembly member Bhojraj Aryal accused that the country had faced current financial situation due to the lack of regulation and monitoring by the Rastra Bank while stressing the need for the central bank to resolve current problems facing banks and financial institutions. On the occasion, the Banijya Bank chief executive officer Kiran Kumar Shrestha informed that preparations were underway to open bank branches at Suntalitar and Sankhar of Chapakot Municipality. —"
BP Koirala is my political inspiration: NC President Deuba,"Nepali Congress PresidentSher Bahadur Deubatoday said first elected Prime Minister and people’s leader BP Koirala was his political inspiration. At an inaugural ceremony of the three-day ‘BP Literature Festival’ organized here by the NC, he regarded Koirala, also founder member of the NC, as a multi-dimensional personality. “He (Koirala) was an inspiring and exemplary thinker in the political sphere. He is also regarded as an immortal figure in literature even today. We have pursued the path shown by his political thoughts.” Saying efforts are on to prosper the country based on his thoughts, the former Prime Minister said all political parties have not only been attracted to his thoughts but they are also following them. He expressed the hope that the Festival would distribute knowledge on an array of activities including political thoughts propounded by BP, his literary works, his struggle and social, economic, religious and cultural aspects, to the young generation. “BP was a high ranking leader and a famous litterateur who believed in simplicity. When we met him, he would ask us to become a good person. He deeply read Marx and Gandhi. He would consider Gandhi’s thought relevant when it comes to love, peace, non-violence and democracy. He would relate to Marx when it comes to economic equality.” Now, the NC has adhered to the multiparty governance system and the democratic socialist economic system as its principle and ideology, he said. “BP was not only a national level leader but was famous at the international level as well. He was a political thinker and a litterateur. We would speak up against all sorts of discriminations. He fought for inclusion, justice, equality and freedom for people, and he stood firm for nationality, democracy and socialism,” he said. The Nepali Congress (NC) has hoisted the Festival, 2080 BS commemorating the 110th birth anniversary of the NC founding leader BP Koirala. The event kicked off today at 9:00 am at the NC central office, Sanepa of Lalitpur. Organised in collaboration with various other organisations including the Nepal Writers’ Association, a poetry symposium, gazhal recitations, musical performances, an art exhibition, documentary screenings and a photo exhibition are among the attractions of the festival, saidMin Bahadur Bishwokarma, chief of the Information, Communications and Publicity Department of the NC. The opening session of the festival witnessed the screening of a documentary titled “Hijacking for Democracy.” —"
No politics in the name of development: Minister Gurung,"Minister for Law, Justice and Parliamentary Affairs Dhanraj Gurunghas said that there should be no politics in the name of development. Development will accelerate only if all parties work together, despite contesting against each other in the elections. Speaking at an interaction organized by Waling municipality of Syangja on Saturday in Waling, Minister Gurung said there are many examples of politics being done in the name of development and development being stopped because of politics. He expressed the commitment to work according to the spirit of coordination, cooperation and coexistence between the federal, provincial and local governments. Also speaking at the program,Minister of Energy, Water Resources and Drinking Waterof Gandaki Province, Saraswati Aryal Tiwari said that the government was working with the responsibility of transforming the society. Gandaki Provincial Assembly member Bhojraj Aryal said that everyone should rise above party interests and participate in development. Mayor Krishna Khand said that the program was organized with the aim of planning for the development of Waling by gathering valuable experiences and suggestions of the citizens. –––"
Speaker calls for an all-party meeting today,"Speaker of Bagmati Provincial Assembly,Bhuvan Kumar Pathak has called for anall-party meetingtoday. Speaker Pathak has called an all-party meeting for 10:00 am on Sunday to discuss about the conduct of the provincial assembly meeting. It may be noted that the meeting has been stalled following the objection of opposition parties including UML. A meeting of the provincial assembly has also been called for 11:00 today, with the probability of a consensus being reached from the all-party meeting. Theprovincial assemblymeeting has not met since July 7. The provincial assembly meeting called for September 4 was postponed three times after the government and opposition parties failed to reach an agreement."
CPN (Maoist Centre) establish as people’s party: PM Dahal,"Prime Minister Pushpa Kamal Dahalhas said the CPN (Maoist Centre) would be established as the people’s party at any cost. Addressing the second municipal-level conference of Young Communist League at Vachchek of Ajirkot rural municipality in Gorkha district today, he mentioned that the three-month transformation campaign started by the CPN (Maoist Centre) would establish the party as the people’s party. “We will again establish theMaoist Centreamong the people and develop it as the only party taking the responsibility of the nation. We have taken objective of synthesizing the ideas and gaining power”, he shared. Stating that he got responsibility to lead the country amidst many ups and downs after winning the election from Gorkha, Prime Minister Dahal viewed that the incumbent government has started good governance by providing direct relief to the people. He further said that the government has started new changes by launching anti-corruption campaign, social security fund as well as resolving problems seen in passport and transport sectors, stating that the people are happy with the anti-corruption campaign. PM Dahal expressed that the government has moved ahead keepinggood governanceand prosperity in priority, adding this campaign launched by the government would not be stopped. He shared that discussion would be held on Nepal’s development and opening check points at the  northern borders during his upcoming China visit. —"
New Chief Minister Karki Seeks Confidence Vote,"Newly-appointed Chief Minister of Koshi ProvinceHikmat Kumar Karkihas said that his government would receive a vote of confidence in the given timeline. Talking to the media after taking the oath of office and secrecy at the Office of the Province Chief on Friday evening , Karki claimed that his government will get a vote of confidence within 30 days since the people and politicians are not anticipating the mid-term polls. Karki claimed that the current provincial government will advance by securing the confidence motion adding that there was no other option left. Karki added that Nepali Congress, CPN (Maoist Centre) and other political parties in theKoshi Province Assemblywould extend their support to the government even by joining this government adding that he would take initiative for the formation of an all-party government."
